120,167
121,171
122,174
123,169
124,180
126,188
128,174
129,196
129,185
132,185
132,178
133,192
134,191
135,200
138,209
138,193
141,198
142,205
147,202
148,209
149,203
151,215
156,152
157,165
157,160
157,173
159,207
159,158
160,208
161,152
162,145
162,172
164,180
164,212
165,165
165,146
165,152
165,212
165,161
166,167
166,214
168,180
169,141
171,152
172,207
174,209
175,214
175,149
177,140
177,53
178,217
178,144
179,50
179,213
180,44
181,50
181,214
182,147
182,69
182,210
184,142
184,78
185,61
185,54
186,143
186,212
187,79
187,45
187,63
188,57
189,59
189,152
189,71
189,78
189,53
189,40
189,46
189,211
189,217
189,41
190,78
190,212
192,82
192,43
192,218
193,149
193,33
193,152
193,41
195,36
195,68
195,82
196,159
196,95
196,32
197,37
197,87
198,77
198,27
198,151
198,154
199,208
200,217
202,30
202,220
202,210
202,212
203,96
203,101
204,83
205,88
206,28
207,212
208,114
208,108
209,95
210,25
212,124
212,99
212,215
212,213
213,111
214,28
215,209
215,104
215,116
215,139
215,117
217,211
218,133
218,153
219,127
219,120
219,147
219,24
220,20
220,144
221,202
221,139
221,204
221,143
221,154
221,24
221,215
222,206
222,151
222,189
223,19
223,190
224,174
224,25
224,193
224,165
224,157
225,153
225,204
226,184
227,162
227,199
228,26
228,170
229,71
229,63
230,20
230,177
231,167
233,19
233,203
233,191
234,25
234,184
237,23
237,76
238,28
239,84
241,20
243,29
243,23
243,21
245,93
245,29
246,86
246,23
248,85
251,90
251,102
252,20
253,26
254,96
255,94
255,29
258,106
258,98
259,22
260,30
260,27
262,30
263,100
263,28
263,22
264,107
265,36
265,33
266,19
270,23
270,105
272,29
273,23
273,109
274,34
275,40
276,106
279,110
279,24
280,32
283,34
283,42
285,28
285,30
285,24
286,30
288,38
288,112
290,43
291,37
291,52
291,31
293,54
293,154
294,111
295,46
295,29
295,162
297,43
297,114
297,169
298,33
299,154
300,158
300,62
301,52
301,39
301,43
301,33
302,75
302,29
302,165
303,175
303,161
305,46
305,115
305,65
306,63
306,71
306,72
306,50
306,171
306,53
307,38
307,109
308,64
309,35
309,178
309,44
310,169
311,47
311,114
311,176
311,110
312,42
312,53
315,61
316,172
317,181
319,107
321,111
324,180
325,172
325,176
326,116
329,168
329,180
331,106
332,173
335,111
337,168
338,162
338,177
338,105
339,160
340,164
343,109
343,152
343,99
344,170
344,174
345,100
346,155
346,160
348,164
350,103
353,95
355,101
364,99
364,93
367,108
369,116
370,123
371,97
371,129
372,132
372,106
374,118
375,129
375,134
183.529962909814,170.372403198971
184.987945646875,59.6637684969208
261.832187161118,75.0641477856867
285.839629301805,72.2146620207237
227.811937512396,99.7814668284035
321.596194920397,163.365207997663
295.764602508757,210.96032450335
225.652278595927,18.6152284480184
243.054662572908,242.372832956238
264.216524863565,114.313105467603
193.606965475743,169.464758385957
240.143361492634,73.3987915232418
237.70413441595,163.006799492946
255.62797289309,133.515901797122
319.168404670895,133.750424532096
261.249965572927,76.6290366766054
189.559377361092,83.8554672765254
185.725619218873,33.5872178824239
204.583990458731,183.458252612168
237.01991604231,176.515550851514
224.315252099027,119.949297490703
283.628260166411,38.7319284673871
186.29348675446,112.836254928621
305.906483580139,88.9342162243109
104.617157097616,102.389363132359
324.434505599257,218.953045790479
185.980287549299,65.121087322101
217.509478766164,89.3136916218775
387.128652025355,111.25056519344
234.924352297966,71.6395534834529
217.276521724023,105.332680808135
188.616765936948,35.1143817147541
125.907846725096,163.928987976299
144.334087114639,206.173150394191
312.170751195755,174.550647346136
171.241466720215,218.227263165832
325.314899827408,188.011867435509
297.789312322033,26.2846601699781
243.606388851348,25.8463245929745
333.07082433542,149.674733913962
306.643949253223,172.797658331991
304.374222877156,57.0065664146429
292.089397923976,172.557065608146
255.008183961968,138.454509540989
249.58513311313,18.7474998122655
175.314914665588,164.76216782348
291.190658689973,46.599689151894
226.103810360688,87.0171728641494
216.134852654102,26.62401963573
156.394431504312,175.934479968462
297.552672205814,68.3266117258224
211.484586522354,198.095726535582
305.121363823132,161.144874839259
228.781818243491,156.044700019
203.783185985742,109.688892340696
126.826175078345,187.347303015033
142.058657607576,207.496346900292
208.62896854983,186.610803251082
153.165782121594,210.060114501008
305.179711065938,38.4708455109387
191.737398619658,65.4682744820383
332.566854386535,100.536601233265
303.64608350557,113.574961816462
237.616088443731,174.827865018815
222.459399864899,143.573152206187
